"Indicator Name","Cancer Type","Year","Country Name","Region","Gender","Area","Numeric","Lower Confidence Limit","Upper Confidence Limit","Comment",
"Obesity, adolescents aged 10–19","","2022","United Kingdom of Great Britain and Northern Ireland","European Region","Total","","11.212604","9.2932075","13.280661","",
"Obesity, adolescents aged 10–19","","2022","United Kingdom of Great Britain and Northern Ireland","European Region","Males","","12.144773","9.2742875","15.335231","",
"Obesity, adolescents aged 10–19","","2022","United Kingdom of Great Britain and Northern Ireland","European Region","Females","","10.231849","7.7940926","13.028094","",
"Obesity, adolescents aged 10–19","","2022","United Republic of Tanzania","African Region","Total","","1.4549132","0.60251653","2.9900754","",
"Obesity, adolescents aged 10–19","","2022","United Republic of Tanzania","African Region","Males","","1.1368165","0.1436174","3.6246307","",
"Obesity, adolescents aged 10–19","","2022","United Republic of Tanzania","African Region","Females","","1.7772216","0.65349853","3.6983736","",
"Obesity, adolescents aged 10–19","","2022","United States of America","Region of the Americas","Total","","21.530564","17.737739","25.40656","",
"Obesity, adolescents aged 10–19","","2022","United States of America","Region of the Americas","Males","","22.445726","16.81394","28.256714","",
"Obesity, adolescents aged 10–19","","2022","United States of America","Region of the Americas","Females","","20.571913","15.866064","25.726151","",
"Obesity, adolescents aged 10–19","","2022","Uruguay","Region of the Americas","Total","","14.939538","11.737795","18.480048","",
"Obesity, adolescents aged 10–19","","2022","Uruguay","Region of the Americas","Males","","16.539568","11.753905","22.069137","",
"Obesity, adolescents aged 10–19","","2022","Uruguay","Region of the Americas","Females","","13.265483","9.1384597","17.863275","",
"Obesity, adolescents aged 10–19","","2022","Uzbekistan","European Region","Total","","4.8762061","1.7855322","9.8319925","",
"Obesity, adolescents aged 10–19","","2022","Uzbekistan","European Region","Males","","5.2394751","1.0136685","13.482045","",
"Obesity, adolescents aged 10–19","","2022","Uzbekistan","European Region","Females","","4.4919755","1.0539281","10.608103","",
"Obesity, adolescents aged 10–19","","2022","Vanuatu","Western Pacific Region","Total","","12.615916","4.393417","23.601857","",
"Obesity, adolescents aged 10–19","","2022","Vanuatu","Western Pacific Region","Males","","16.276418","3.15862","34.989569","",
"Obesity, adolescents aged 10–19","","2022","Vanuatu","Western Pacific Region","Females","","8.7416537","1.565288","21.535416","",
"Obesity, adolescents aged 10–19","","2022","Venezuela (Bolivarian Republic of)","Region of the Americas","Total","","14.557609","7.9765216","22.274652","",
"Obesity, adolescents aged 10–19","","2022","Venezuela (Bolivarian Republic of)","Region of the Americas","Males","","15.534768","5.9918858","27.872673","",
"Obesity, adolescents aged 10–19","","2022","Venezuela (Bolivarian Republic of)","Region of the Americas","Females","","13.524589","5.8973417","23.586673","",
"Obesity, adolescents aged 10–19","","2022","Viet Nam","Western Pacific Region","Total","","3.8107265","2.4393508","5.5435069","",
"Obesity, adolescents aged 10–19","","2022","Viet Nam","Western Pacific Region","Males","","5.40548","3.0739855","8.4712267","",
"Obesity, adolescents aged 10–19","","2022","Viet Nam","Western Pacific Region","Females","","2.0770149","1.0158543","3.6514048","",
"Obesity, adolescents aged 10–19","","2022","Yemen","Eastern Mediterranean Region","Total","","8.1087291","3.25233","15.337968","",
"Obesity, adolescents aged 10–19","","2022","Yemen","Eastern Mediterranean Region","Males","","10.165787","2.2584135","23.587634","",
"Obesity, adolescents aged 10–19","","2022","Yemen","Eastern Mediterranean Region","Females","","5.9558891","2.151143","12.381318","",
"Obesity, adolescents aged 10–19","","2022","Zambia","African Region","Total","","4.2519461","1.9046776","7.9429068","",
"Obesity, adolescents aged 10–19","","2022","Zambia","African Region","Males","","3.300789","0.50990838","9.245903","",
"Obesity, adolescents aged 10–19","","2022","Zambia","African Region","Females","","5.196517","2.2200085","9.9216491","",
"Obesity, adolescents aged 10–19","","2022","Zimbabwe","African Region","Total","","1.9074336","0.80811223","3.6504697","",
"Obesity, adolescents aged 10–19","","2022","Zimbabwe","African Region","Males","","1.2360623","0.18622723","3.6160462","",
"Obesity, adolescents aged 10–19","","2022","Zimbabwe","African Region","Females","","2.5574313","0.90023968","5.3809922","",
"Obesity, adults aged 18+","","2022","","African Region","Total","","12.084236","11.460928","12.73464","",
"Obesity, adults aged 18+","","2022","","African Region","Males","","6.838987","6.0547683","7.6584809","",
"Obesity, adults aged 18+","","2022","","African Region","Females","","17.030512","16.040027","18.041763","",
"Obesity, adults aged 18+","","2022","","Eastern Mediterranean Region","Total","","28.588772","27.3929","29.865098","",
"Obesity, adults aged 18+","","2022","","Eastern Mediterranean Region","Males","","22.522137","20.71189","24.431632","",
"Obesity, adults aged 18+","","2022","","Eastern Mediterranean Region","Females","","34.869885","33.208212","36.541736","",
"Obesity, adults aged 18+","","2022","","European Region","Total","","22.645396","21.764386","23.529409","",
"Obesity, adults aged 18+","","2022","","European Region","Males","","22.341971","20.988894","23.717244","",
"Obesity, adults aged 18+","","2022","","European Region","Females","","22.748263","21.605726","23.921169","",
"Obesity, adults aged 18+","","2022","","Global","Total","","15.785228","15.377496","16.184957","",
"Obesity, adults aged 18+","","2022","","Global","Males","","13.608325","13.01288","14.216691","",
"Obesity, adults aged 18+","","2022","","Global","Females","","17.905712","17.344564","18.479216","",
"Obesity, adults aged 18+","","2022","","Region of the Americas","Total","","33.750167","32.536894","34.978408","",
"Obesity, adults aged 18+","","2022","","Region of the Americas","Males","","30.945176","29.154319","32.75058","",
"Obesity, adults aged 18+","","2022","","Region of the Americas","Females","","36.449009","34.850872","38.058352","",
"Obesity, adults aged 18+","","2022","","South-East Asian Region","Total","","7.9980731","7.3969349","8.6499773","",
"Obesity, adults aged 18+","","2022","","South-East Asian Region","Males","","5.463611","4.7826529","6.2317442","",
"Obesity, adults aged 18+","","2022","","South-East Asian Region","Females","","10.569239","9.5747545","11.635905","",
"Obesity, adults aged 18+","","2022","","Western Pacific Region","Total","","8.4532477","7.6386213","9.3065299","",
"Obesity, adults aged 18+","","2022","","Western Pacific Region","Males","","8.8107213","7.5798407","10.207796","",
"Obesity, adults aged 18+","","2022","","Western Pacific Region","Females","","7.9943918","6.9628","9.1121294","",
"Obesity, adults aged 18+","","2022","Afghanistan","Eastern Mediterranean Region","Total","","19.222592","16.325082","22.203341","",
"Obesity, adults aged 18+","","2022","Afghanistan","Eastern Mediterranean Region","Males","","14.504294","10.775104","18.363497","",
"Obesity, adults aged 18+","","2022","Afghanistan","Eastern Mediterranean Region","Females","","23.718682","19.508322","28.398526","",
"Obesity, adults aged 18+","","2022","Albania","European Region","Total","","23.360185","20.426992","26.483488","",
"Obesity, adults aged 18+","","2022","Albania","European Region","Males","","21.383689","17.234512","26.008427","",
"Obesity, adults aged 18+","","2022","Albania","European Region","Females","","25.196055","21.171814","29.452991","",
"Obesity, adults aged 18+","","2022","Algeria","African Region","Total","","23.814993","20.506169","27.248347","",
"Obesity, adults aged 18+","","2022","Algeria","African Region","Males","","15.5406","11.579656","20.024905","",
"Obesity, adults aged 18+","","2022","Algeria","African Region","Females","","32.301944","27.139843","37.680864","",
"Obesity, adults aged 18+","","2022","American Samoa","Western Pacific Region","Total","","75.205326","68.388021","81.176043","",
"Obesity, adults aged 18+","","2022","American Samoa","Western Pacific Region","Males","","69.439846","58.428562","78.785026","",
"Obesity, adults aged 18+","","2022","American Samoa","Western Pacific Region","Females","","80.390042","71.933454","87.72549","",
"Obesity, adults aged 18+","","2022","Andorra","European Region","Total","","18.099177","12.861688","24.103172","",
"Obesity, adults aged 18+","","2022","Andorra","European Region","Males","","20.458186","12.713978","29.615366","",
"Obesity, adults aged 18+","","2022","Andorra","European Region","Females","","15.547015","9.2268869","23.30707","",
"Obesity, adults aged 18+","","2022","Angola","African Region","Total","","11.473734","7.6272212","16.034757","",
"Obesity, adults aged 18+","","2022","Angola","African Region","Males","","6.2656417","2.8683858","11.26668","",
"Obesity, adults aged 18+","","2022","Angola","African Region","Females","","16.318549","9.9192761","24.199219","",
"Obesity, adults aged 18+","","2022","Antigua and Barbuda","Region of the Americas","Total","","33.250901","23.446816","43.378276","",
"Obesity, adults aged 18+","","2022","Antigua and Barbuda","Region of the Americas","Males","","23.756768","12.623139","37.427589","",
"Obesity, adults aged 18+","","2022","Antigua and Barbuda","Region of the Americas","Females","","41.676244","26.781213","57.383502","",
"Obesity, adults aged 18+","","2022","Argentina","Region of the Americas","Total","","35.355195","32.559884","38.153586","",
"Obesity, adults aged 18+","","2022","Argentina","Region of the Americas","Males","","34.384483","30.314937","38.548666","",
"Obesity, adults aged 18+","","2022","Argentina","Region of the Americas","Females","","36.269051","32.330129","40.144023","",
"Obesity, adults aged 18+","","2022","Armenia","European Region","Total","","24.509035","21.270099","27.916792","",
"Obesity, adults aged 18+","","2022","Armenia","European Region","Males","","18.979268","14.095305","24.54679","",
"Obesity, adults aged 18+","","2022","Armenia","European Region","Females","","27.979723","23.971364","32.053572","",
"Obesity, adults aged 18+","","2022","Australia","Western Pacific Region","Total","","30.243906","27.439785","33.223858","",
"Obesity, adults aged 18+","","2022","Australia","Western Pacific Region","Males","","31.221771","27.013266","35.757801","",
"Obesity, adults aged 18+","","2022","Australia","Western Pacific Region","Females","","29.284006","25.570744","33.233389","",
"Obesity, adults aged 18+","","2022","Austria","European Region","Total","","15.367542","12.6672","18.307179","",
"Obesity, adults aged 18+","","2022","Austria","European Region","Males","","18.450151","14.647363","22.728553","",
"Obesity, adults aged 18+","","2022","Austria","European Region","Females","","12.257638","8.7162189","16.47917","",
"Obesity, adults aged 18+","","2022","Azerbaijan","European Region","Total","","26.548883","23.206207","29.973379","",
"Obesity, adults aged 18+","","2022","Azerbaijan","European Region","Males","","19.513287","14.988951","24.375677","",
"Obesity, adults aged 18+","","2022","Azerbaijan","European Region","Females","","32.581338","28.050297","37.155378","",
"Obesity, adults aged 18+","","2022","Bahamas","Region of the Americas","Total","","47.25754","43.422794","51.31222","",
"Obesity, adults aged 18+","","2022","Bahamas","Region of the Americas","Males","","38.734406","32.846659","44.884109","",
"Obesity, adults aged 18+","","2022","Bahamas","Region of the Americas","Females","","55.055839","49.530071","60.623723","",
"Obesity, adults aged 18+","","2022","Bahrain","Eastern Mediterranean Region","Total","","36.126715","29.292864","43.300271","",
"Obesity, adults aged 18+","","2022","Bahrain","Eastern Mediterranean Region","Males","","32.054067","23.205999","41.717473","",
"Obesity, adults aged 18+","","2022","Bahrain","Eastern Mediterranean Region","Females","","43.090791","33.975163","52.768344","",
"Obesity, adults aged 18+","","2022","Bangladesh","South-East Asian Region","Total","","5.303124","4.4872928","6.2112227","",
